地域,都道府県,区分,学校名,住所
中部,山梨,中学,韮崎市立韮崎西中学校,山梨県韮崎市神山町鍋山1の1番地
中部,山梨,中学,大月市立大月東中学校,山梨県大月市大月二丁目15-11
中部,山梨,中学,大月市立猿橋中学校,山梨県大月市猿橋町猿橋567
中部,山梨,中学,山梨市立山梨南中学校,山梨県山梨市下石森376
中部,山梨,中学,山梨市立山梨北中学校,山梨県山梨市小原東359-1
中部,山梨,中学,笛吹市立浅川中学校,山梨県笛吹市八代町岡1111
中部,山梨,中学,道志村立道志中学校,山梨県南都留郡道志村7568
中部,山梨,中学,甲府市立北西中学校,山梨県甲府市山宮町538番地
中部,山梨,中学,富士吉田市立富士見台中学校,山梨県富士吉田市上暮地1丁目6番1号
中部,山梨,中学,早川町立早川中学校,山梨県南巨摩郡早川町保666
中部,山梨,中学,甲斐市立玉幡中学校,山梨県甲斐市西八幡3190
中部,山梨,中学,富士河口湖町立河口湖北中学校,山梨県南都留郡富士河口湖町河口3210
中部,山梨,中学,甲府市立富竹中学校,山梨県甲府市富竹4-5-8
中部,山梨,中学,甲府市立城南中学校,山梨県甲府市大里町2590-1
中部,山梨,中学,中央市立玉穂中学校,山梨県中央市下河東180
中部,山梨,中学,甲府市立上条中学校,山梨県甲府市古上条町95
中部,山梨,中学,南アルプス市立八田中学校,山梨県南アルプス市榎原620
中部,山梨,中学,南アルプス市立白根御勅使中学校,山梨県南アルプス市百々1990-1
中部,山梨,中学,甲斐市立竜王北中学校,山梨県甲斐市竜王420
中部,山梨,中学,中央市立玉穂中学校下河東分校,山梨県中央市下河東1110
中部,山梨,中学,甲府市立城南中学校分校,山梨県甲府市増坪町366
中部,山梨,中学,北杜市立甲陵中学校,山梨県北杜市長坂町長坂上条2003
中部,山梨,中学,甲府市立笛南中学校桜木分校,山梨県甲府市中畑町1284
中部,山梨,中学,南部町立南部中学校,山梨県南巨摩郡南部町南部8746
中部,山梨,中学,身延町立身延中学校,山梨県南巨摩郡身延町下山9667
中部,山梨,中学,富士川町立富士川中学校,山梨県南巨摩郡富士川町天神中条991-1
中部,山梨,中学,山梨英和中学校,山梨県甲府市愛宕町112
中部,山梨,中学,甲府湯田中学校,山梨県甲府市青沼3丁目10-1
中部,山梨,中学,駿台甲府中学校,山梨県甲府市塩部2-8-1
中部,山梨,中学,山梨学院中学校,山梨県甲府市酒折3-3-1
中部,山梨,中学,日本航空高等学校附属中学校,山梨県甲斐市宇津谷445番地
中部,山梨,中学,富士学苑中学校,山梨県富士吉田市下吉田3丁目28-19
中部,山梨,中学,南アルプス子どもの村中学校,山梨県南アルプス市徳永1717
中部,山梨,中学,素和美中学校,山梨県南都留郡富士河口湖町小立5931
中部,山梨,高校,山梨県立韮崎高等学校,山梨県韮崎市若宮3-2-1
中部,山梨,高校,山梨県立韮崎工業高等学校,山梨県韮崎市竜岡町若尾新田50-1
中部,山梨,高校,山梨県立甲府第一高等学校,山梨県甲府市美咲2-13-44
中部,山梨,高校,山梨県立甲府西高等学校,山梨県甲府市下飯田4-1-1
中部,山梨,高校,山梨県立甲府南高等学校,山梨県甲府市中小河原町222
中部,山梨,高校,山梨県立甲府工業高等学校,山梨県甲府市塩部2-7-1
中部,山梨,高校,山梨県立農林高等学校,山梨県甲斐市西八幡4533
中部,山梨,高校,山梨県立巨摩高等学校,山梨県南アルプス市小笠原1500-2
中部,山梨,高校,山梨県立身延高等学校,山梨県南巨摩郡身延町梅平1201-2
中部,山梨,高校,山梨県立日川高等学校,山梨県山梨市一町田中1062
中部,山梨,高校,山梨県立山梨高等学校,山梨県山梨市上神内川194
中部,山梨,高校,山梨県立塩山高等学校,山梨県甲州市塩山三日市場440-1
中部,山梨,高校,山梨県立都留高等学校,山梨県大月市大月2-11-20
中部,山梨,高校,山梨県立吉田高等学校,山梨県富士吉田市下吉田6-17-1
中部,山梨,高校,甲府市立甲府商業高等学校,山梨県甲府市上今井町300
中部,山梨,高校,北杜市立甲陵高等学校,山梨県北杜市長坂町長坂上条2003
中部,山梨,高校,山梨県立中央高等学校,山梨県甲府市飯田5-6-23
中部,山梨,高校,山梨県立甲府東高等学校,山梨県甲府市酒折一丁目17-1
中部,山梨,高校,山梨県立富士河口湖高等学校,山梨県南都留郡富士河口湖町船津6663-1
中部,山梨,高校,山梨県立上野原高等学校,山梨県上野原市八ツ沢555
中部,山梨,高校,山梨県立甲府昭和高等学校,山梨県中巨摩郡昭和町西条3000
中部,山梨,高校,山梨県立白根高等学校,山梨県南アルプス市上今諏訪1180
中部,山梨,高校,山梨県立甲府城西高等学校,山梨県甲府市下飯田1-9-1
中部,山梨,高校,山梨県立北杜高等学校,山梨県北杜市長坂町渋沢1007-19
中部,山梨,高校,山梨県立富士北稜高等学校,山梨県富士吉田市新西原1-23-1
中部,山梨,高校,山梨県立ひばりが丘高等学校,山梨県富士吉田市上吉田東4-3-1
中部,山梨,高校,山梨県立笛吹高等学校,山梨県笛吹市石和町市部3
中部,山梨,高校,山梨県立都留興譲館高等学校,山梨県都留市上谷5-7-1
中部,山梨,高校,山梨県立青洲高等学校,山梨県西八代郡市川三郷町市川大門1733-2
中部,山梨,高校,山梨英和高等学校,山梨県甲府市愛宕町112
中部,山梨,高校,甲斐清和高等学校,山梨県甲府市青沼3丁目10-1
中部,山梨,高校,駿台甲府高等学校,山梨県甲府市塩部2丁目8番1号
中部,山梨,高校,山梨学院高等学校,山梨県甲府市酒折三丁目3-1
中部,山梨,高校,東海大学付属甲府高等学校,山梨県甲府市金竹町1-1
中部,山梨,高校,日本航空高等学校,山梨県甲斐市宇津谷445番地
中部,山梨,高校,身延山高等学校,山梨県南巨摩郡身延町身延3567
中部,山梨,高校,日本大学明誠高等学校,山梨県上野原市上野原3200
中部,山梨,高校,富士学苑高等学校,山梨県富士吉田市緑ヶ丘1-1-1
中部,山梨,高校,自然学園高等学校,山梨県北杜市須玉町小尾6900
中部,山梨,高校,帝京第三高等学校,山梨県北杜市小淵沢町2148
中部,長野,中学,信州大学教育学部附属長野中学校,長野県長野市南堀109
中部,長野,中学,信州大学教育学部附属松本中学校,長野県松本市桐1-3-1
中部,長野,中学,長野市立柳町中学校,長野県長野市大字三輪1252
中部,長野,中学,長野市立櫻ケ岡中学校,長野県長野市高田912
中部,長野,中学,長野市立長野中学校,長野県長野市大字徳間1133
中部,長野,中学,長野市立東部中学校,長野県長野市桐原2-8-1
中部,長野,中学,長野市立西部中学校,長野県長野市新諏訪1丁目4番1号
中部,長野,中学,長野市立三陽中学校,長野県長野市大字高田1609
中部,長野,中学,長野市立北部中学校,長野県長野市屋敷田389
中部,長野,中学,長野市立東北中学校,長野県長野市大町945
中部,長野,中学,長野市立裾花中学校,長野県長野市大字安茂里2069
中部,長野,中学,長野市立篠ノ井東中学校,長野県長野市篠ノ井小森840
中部,長野,中学,長野市立篠ノ井西中学校,長野県長野市篠ノ井布施五明380
中部,長野,中学,長野市立川中島中学校,長野県長野市川中島町今井1360
中部,長野,中学,長野市立更北中学校,長野県長野市青木島町大塚51
中部,長野,中学,長野市立松代中学校,長野県長野市松代町松代207
中部,長野,中学,長野市立若穂中学校,長野県長野市若穂川田503
中部,長野,中学,長野市立犀陵中学校,長野県長野市川合新田202-1
中部,長野,中学,長野市立広徳中学校,長野県長野市稲里町田牧1355-1
中部,長野,中学,長野市立大岡中学校,長野県長野市大岡乙304-1
中部,長野,中学,長野市立信州新町中学校,長野県長野市信州新町新町1006番地
中部,長野,中学,長野市立豊野中学校,長野県長野市豊野町豊野814
中部,長野,中学,長野市立戸隠中学校,長野県長野市戸隠豊岡2960
中部,長野,中学,長野市立鬼無里中学校,長野県長野市鬼無里77
中部,長野,中学,松本市立旭町中学校桐分校,長野県松本市桐3-9-4
中部,長野,中学,松本市立女鳥羽中学校あさひ分校,長野県松本市旭2丁目11番地30号
中部,長野,中学,松本市立女鳥羽中学校,長野県松本市原1085-2
中部,長野,中学,松本市立会田中学校,長野県松本市会田8923番地
中部,長野,中学,松本市立波田中学校松原分校,長野県松本市波田4417
中部,長野,中学,松本市立清水中学校,長野県松本市清水2-7-12
中部,長野,中学,松本市立鎌田中学校,長野県松本市鎌田2-3-56
中部,長野,中学,松本市立丸ノ内中学校,長野県松本市宮渕3-6-1
中部,長野,中学,松本市立旭町中学校,長野県松本市旭3-7-1
中部,長野,中学,松本市立松島中学校,長野県松本市島内3986
中部,長野,中学,松本市立開成中学校,長野県松本市神田2-7-1
中部,長野,中学,松本市立山辺中学校,長野県松本市里山辺3326
